Tile_ID,Long2,Lat2,Long1,Lat1,Mid_lat,Mid_long,Stop_Signs,Paving_historical,Paving_future,Bus_stop,Collisions_Future,Collisions_Historical,bin,RTTYP_I,RTTYP_M,RTTYP_O,RTTYP_S,RTTYP_U,Collisions_Future_binary,Collisions_Historical_binary,bins_numeric,zip_code
9875,-122.4175361,37.72180508,-122.416396,37.72090147,37.721353,-122.416966,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9878,-122.4175361,37.71909426,-122.416396,37.71819066,37.718642,-122.416966,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9885,-122.4175361,37.71276903,-122.416396,37.71186542,37.712317,-122.416966,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9886,-122.4175361,37.71186542,-122.416396,37.71096182,37.711414,-122.416966,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9887,-122.4175361,37.71096182,-122.416396,37.71005821,37.71051,-122.416966,1.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9888,-122.4175361,37.71005821,-122.416396,37.70915461,37.709606,-122.416966,2.0,0.0,0.0,0.0,1.0,0.0,B,0,1,0,0,0,1,0,2,94134
9889,-122.4175361,37.70915461,-122.416396,37.708251,37.708703,-122.416966,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9893,-122.416396,37.80945479,-122.4152559,37.80855118,37.809003,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
9894,-122.416396,37.80855118,-122.4152559,37.80764758,37.808099,-122.415826,0.0,0.0,2.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
9895,-122.416396,37.80764758,-122.4152559,37.80674397,37.807196,-122.415826,0.0,0.0,0.0,0.0,1.0,2.0,B,0,1,0,0,0,1,1,2,94133
9896,-122.416396,37.80674397,-122.4152559,37.80584037,37.806292,-122.415826,0.0,0.0,0.0,0.0,2.0,4.0,B,0,1,0,0,0,1,1,2,94133
9897,-122.416396,37.80584037,-122.4152559,37.80493676,37.805389,-122.415826,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
9898,-122.416396,37.80493676,-122.4152559,37.80403316,37.804485,-122.415826,0.0,0.0,0.0,2.0,1.0,1.0,B,0,1,0,0,0,1,1,2,94133
9899,-122.416396,37.80403316,-122.4152559,37.80312955,37.803581,-122.415826,1.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
9900,-122.416396,37.80312955,-122.4152559,37.80222595,37.802678,-122.415826,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
9901,-122.416396,37.80222595,-122.4152559,37.80132234,37.801774,-122.415826,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
9902,-122.416396,37.80132234,-122.4152559,37.80041874,37.800871,-122.415826,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
9903,-122.416396,37.80041874,-122.4152559,37.79951513,37.799967,-122.415826,4.0,0.0,0.0,2.0,1.0,3.0,B,0,1,0,0,0,1,1,2,94133
9904,-122.416396,37.79951513,-122.4152559,37.79861153,37.799063,-122.415826,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
9905,-122.416396,37.79861153,-122.4152559,37.79770792,37.79816,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
9906,-122.416396,37.79770792,-122.4152559,37.79680432,37.797256,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
9907,-122.416396,37.79680432,-122.4152559,37.79590071,37.796353,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
9908,-122.416396,37.79590071,-122.4152559,37.79499711,37.795449,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
9909,-122.416396,37.79499711,-122.4152559,37.7940935,37.794545,-122.415826,0.0,0.0,0.0,2.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
9910,-122.416396,37.7940935,-122.4152559,37.79318989,37.793642,-122.415826,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
9911,-122.416396,37.79318989,-122.4152559,37.79228629,37.792738,-122.415826,3.0,0.0,0.0,2.0,2.0,1.0,B,0,1,0,0,0,1,1,2,94109
9912,-122.416396,37.79228629,-122.4152559,37.79138268,37.791834,-122.415826,3.0,0.0,0.0,2.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
9913,-122.416396,37.79138268,-122.4152559,37.79047908,37.790931,-122.415826,0.0,0.0,0.0,3.0,1.0,4.0,B,0,1,0,0,0,1,1,2,94109
9914,-122.416396,37.79047908,-122.4152559,37.78957547,37.790027,-122.415826,0.0,0.0,0.0,1.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94109
9915,-122.416396,37.78957547,-122.4152559,37.78867187,37.789124,-122.415826,0.0,0.0,0.0,1.0,4.0,1.0,C,0,1,0,0,0,1,1,3,94109
9916,-122.416396,37.78867187,-122.4152559,37.78776826,37.78822,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
9917,-122.416396,37.78776826,-122.4152559,37.78686466,37.787316,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
9918,-122.416396,37.78686466,-122.4152559,37.78596105,37.786413,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
9919,-122.416396,37.78596105,-122.4152559,37.78505745,37.785509,-122.415826,0.0,0.0,5.0,0.0,6.0,1.0,D,0,1,0,0,0,1,1,1,94109
9920,-122.416396,37.78505745,-122.4152559,37.78415384,37.784606,-122.415826,0.0,0.0,0.0,0.0,8.0,4.0,E,0,1,0,0,0,1,1,6,94102
9921,-122.416396,37.78415384,-122.4152559,37.78325024,37.783702,-122.415826,0.0,0.0,0.0,1.0,11.0,5.0,G,0,1,0,0,0,1,1,7,94102
9922,-122.416396,37.78325024,-122.4152559,37.78234663,37.782798,-122.415826,0.0,0.0,0.0,2.0,11.0,9.0,G,0,1,0,0,0,1,1,7,94102
9923,-122.416396,37.78234663,-122.4152559,37.78144303,37.781895,-122.415826,0.0,0.0,0.0,0.0,6.0,11.0,D,0,1,0,0,0,1,1,1,94102
9924,-122.416396,37.78144303,-122.4152559,37.78053942,37.780991,-122.415826,0.0,0.0,0.0,3.0,9.0,14.0,F,0,1,0,0,0,1,1,4,94102
9925,-122.416396,37.78053942,-122.4152559,37.77963582,37.780088,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94102
9926,-122.416396,37.77963582,-122.4152559,37.77873221,37.779184,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94102
9927,-122.416396,37.77873221,-122.4152559,37.77782861,37.77828,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94102
9928,-122.416396,37.77782861,-122.4152559,37.776925,37.777377,-122.415826,0.0,0.0,0.0,2.0,8.0,6.0,E,0,1,0,0,0,1,1,6,94102
9929,-122.416396,37.776925,-122.4152559,37.77602139,37.776473,-122.415826,1.0,0.0,0.0,0.0,4.0,3.0,C,0,1,0,0,0,1,1,3,94102
9930,-122.416396,37.77602139,-122.4152559,37.77511779,37.77557,-122.415826,1.0,0.0,0.0,0.0,11.0,18.0,G,0,1,0,0,0,1,1,7,94102
9931,-122.416396,37.77511779,-122.4152559,37.77421418,37.774666,-122.415826,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94102
9932,-122.416396,37.77421418,-122.4152559,37.77331058,37.773762,-122.415826,0.0,0.0,0.0,1.0,1.0,2.0,B,0,1,0,0,0,1,1,2,94101
9933,-122.416396,37.77331058,-122.4152559,37.77240697,37.772859,-122.415826,1.0,0.0,0.0,1.0,1.0,4.0,B,0,1,0,0,0,1,1,2,94101
9934,-122.416396,37.77240697,-122.4152559,37.77150337,37.771955,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94101
9935,-122.416396,37.77150337,-122.4152559,37.77059976,37.771052,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94101
9936,-122.416396,37.77059976,-122.4152559,37.76969616,37.770148,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94101
9937,-122.416396,37.76969616,-122.4152559,37.76879255,37.769244,-122.415826,0.0,0.0,0.0,0.0,5.0,4.0,D,0,1,0,0,0,1,1,1,94101
9938,-122.416396,37.76879255,-122.4152559,37.76788895,37.768341,-122.415826,0.0,0.0,0.0,2.0,2.0,5.0,B,0,1,0,0,0,1,1,2,94101
9939,-122.416396,37.76788895,-122.4152559,37.76698534,37.767437,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94101
9940,-122.416396,37.76698534,-122.4152559,37.76608174,37.766534,-122.415826,0.0,0.0,0.0,0.0,5.0,4.0,D,0,1,0,0,0,1,1,1,94101
9941,-122.416396,37.76608174,-122.4152559,37.76517813,37.76563,-122.415826,2.0,0.0,0.0,3.0,6.0,7.0,D,0,1,0,0,0,1,1,1,94101
9942,-122.416396,37.76517813,-122.4152559,37.76427453,37.764726,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
9943,-122.416396,37.76427453,-122.4152559,37.76337092,37.763823,-122.415826,3.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
9944,-122.416396,37.76337092,-122.4152559,37.76246732,37.762919,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
9945,-122.416396,37.76246732,-122.4152559,37.76156371,37.762016,-122.415826,4.0,0.0,0.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94141
9946,-122.416396,37.76156371,-122.4152559,37.76066011,37.761112,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
9947,-122.416396,37.76066011,-122.4152559,37.7597565,37.760208,-122.415826,4.0,0.0,0.0,0.0,0.0,2.0,A,0,1,0,0,0,0,1,0,94141
9948,-122.416396,37.7597565,-122.4152559,37.75885289,37.759305,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
9949,-122.416396,37.75885289,-122.4152559,37.75794929,37.758401,-122.415826,4.0,0.0,0.0,0.0,0.0,2.0,A,0,1,0,0,0,0,1,0,94141
9950,-122.416396,37.75794929,-122.4152559,37.75704568,37.757497,-122.415826,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
9951,-122.416396,37.75704568,-122.4152559,37.75614208,37.756594,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
9952,-122.416396,37.75614208,-122.4152559,37.75523847,37.75569,-122.415826,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
9953,-122.416396,37.75523847,-122.4152559,37.75433487,37.754787,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
9954,-122.416396,37.75433487,-122.4152559,37.75343126,37.753883,-122.415826,4.0,0.0,3.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94141
9955,-122.416396,37.75343126,-122.4152559,37.75252766,37.752979,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
9956,-122.416396,37.75252766,-122.4152559,37.75162405,37.752076,-122.415826,0.0,0.0,0.0,3.0,6.0,5.0,D,0,1,0,0,0,1,1,1,94141
9957,-122.416396,37.75162405,-122.4152559,37.75072045,37.751172,-122.415826,0.0,0.0,0.0,0.0,3.0,1.0,C,0,1,0,0,0,1,1,3,94141
9958,-122.416396,37.75072045,-122.4152559,37.74981684,37.750269,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
9959,-122.416396,37.74981684,-122.4152559,37.74891324,37.749365,-122.415826,0.0,0.0,0.0,1.0,5.0,3.0,D,0,1,0,0,0,1,1,1,94110
9960,-122.416396,37.74891324,-122.4152559,37.74800963,37.748461,-122.415826,0.0,0.0,0.0,1.0,9.0,5.0,F,0,1,0,0,0,1,1,4,94110
9961,-122.416396,37.74800963,-122.4152559,37.74710603,37.747558,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9962,-122.416396,37.74710603,-122.4152559,37.74620242,37.746654,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9963,-122.416396,37.74620242,-122.4152559,37.74529882,37.745751,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9964,-122.416396,37.74529882,-122.4152559,37.74439521,37.744847,-122.415826,3.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9965,-122.416396,37.74439521,-122.4152559,37.74349161,37.743943,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9967,-122.416396,37.742588,-122.4152559,37.74168439,37.742136,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9968,-122.416396,37.74168439,-122.4152559,37.74078079,37.741233,-122.415826,1.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9969,-122.416396,37.74078079,-122.4152559,37.73987718,37.740329,-122.415826,1.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9970,-122.416396,37.73987718,-122.4152559,37.73897358,37.739425,-122.415826,2.0,0.0,0.0,1.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94110
9971,-122.416396,37.73897358,-122.4152559,37.73806997,37.738522,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9972,-122.416396,37.73806997,-122.4152559,37.73716637,37.737618,-122.415826,5.0,0.0,0.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94110
9973,-122.416396,37.73716637,-122.4152559,37.73626276,37.736715,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9974,-122.416396,37.73626276,-122.4152559,37.73535916,37.735811,-122.415826,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9975,-122.416396,37.73535916,-122.4152559,37.73445555,37.734907,-122.415826,4.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9976,-122.416396,37.73445555,-122.4152559,37.73355195,37.734004,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9977,-122.416396,37.73355195,-122.4152559,37.73264834,37.7331,-122.415826,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9978,-122.416396,37.73264834,-122.4152559,37.73174474,37.732197,-122.415826,0.0,0.0,0.0,0.0,1.0,0.0,B,0,1,0,0,0,1,0,2,94110
9979,-122.416396,37.73174474,-122.4152559,37.73084113,37.731293,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94110
9980,-122.416396,37.73084113,-122.4152559,37.72993753,37.730389,-122.415826,3.0,0.0,0.0,0.0,1.0,0.0,B,0,1,0,0,0,1,0,2,94110
9981,-122.416396,37.72993753,-122.4152559,37.72903392,37.729486,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9982,-122.416396,37.72903392,-122.4152559,37.72813032,37.728582,-122.415826,6.0,1.0,0.0,2.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94134
9983,-122.416396,37.72813032,-122.4152559,37.72722671,37.727679,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9984,-122.416396,37.72722671,-122.4152559,37.72632311,37.726775,-122.415826,2.0,0.0,0.0,1.0,1.0,2.0,B,0,1,0,0,0,1,1,2,94134
9985,-122.416396,37.72632311,-122.4152559,37.7254195,37.725871,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9986,-122.416396,37.7254195,-122.4152559,37.72451589,37.724968,-122.415826,3.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9987,-122.416396,37.72451589,-122.4152559,37.72361229,37.724064,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9988,-122.416396,37.72361229,-122.4152559,37.72270868,37.72316,-122.415826,2.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9989,-122.416396,37.72270868,-122.4152559,37.72180508,37.722257,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9990,-122.416396,37.72180508,-122.4152559,37.72090147,37.721353,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9991,-122.416396,37.72090147,-122.4152559,37.71999787,37.72045,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9993,-122.416396,37.71909426,-122.4152559,37.71819066,37.718642,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9994,-122.416396,37.71819066,-122.4152559,37.71728705,37.717739,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9996,-122.416396,37.71638345,-122.4152559,37.71547984,37.715932,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9997,-122.416396,37.71547984,-122.4152559,37.71457624,37.715028,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9998,-122.416396,37.71457624,-122.4152559,37.71367263,37.714124,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
9999,-122.416396,37.71367263,-122.4152559,37.71276903,37.713221,-122.415826,4.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
10000,-122.416396,37.71276903,-122.4152559,37.71186542,37.712317,-122.415826,4.0,0.0,0.0,2.0,2.0,2.0,B,0,1,0,0,0,1,1,2,94134
10001,-122.416396,37.71186542,-122.4152559,37.71096182,37.711414,-122.415826,0.0,0.0,1.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
10002,-122.416396,37.71096182,-122.4152559,37.71005821,37.71051,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
10003,-122.416396,37.71005821,-122.4152559,37.70915461,37.709606,-122.415826,2.0,0.0,0.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94134
10004,-122.416396,37.70915461,-122.4152559,37.708251,37.708703,-122.415826,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94134
10008,-122.4152559,37.80945479,-122.4141158,37.80855118,37.809003,-122.414686,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
10009,-122.4152559,37.80855118,-122.4141158,37.80764758,37.808099,-122.414686,0.0,0.0,3.0,0.0,1.0,1.0,B,0,1,0,0,0,1,1,2,94133
10010,-122.4152559,37.80764758,-122.4141158,37.80674397,37.807196,-122.414686,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
10011,-122.4152559,37.80674397,-122.4141158,37.80584037,37.806292,-122.414686,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
10012,-122.4152559,37.80584037,-122.4141158,37.80493676,37.805389,-122.414686,0.0,0.0,0.0,1.0,3.0,4.0,C,0,1,0,0,0,1,1,3,94133
10013,-122.4152559,37.80493676,-122.4141158,37.80403316,37.804485,-122.414686,2.0,0.0,0.0,1.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94133
10014,-122.4152559,37.80403316,-122.4141158,37.80312955,37.803581,-122.414686,0.0,0.0,0.0,4.0,1.0,4.0,B,0,1,0,0,0,1,1,2,94133
10015,-122.4152559,37.80312955,-122.4141158,37.80222595,37.802678,-122.414686,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
10016,-122.4152559,37.80222595,-122.4141158,37.80132234,37.801774,-122.414686,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
10017,-122.4152559,37.80132234,-122.4141158,37.80041874,37.800871,-122.414686,4.0,0.0,0.0,0.0,1.0,1.0,B,0,1,0,0,0,1,1,2,94133
10018,-122.4152559,37.80041874,-122.4141158,37.79951513,37.799967,-122.414686,0.0,0.0,0.0,1.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94133
10019,-122.4152559,37.79951513,-122.4141158,37.79861153,37.799063,-122.414686,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
10020,-122.4152559,37.79861153,-122.4141158,37.79770792,37.79816,-122.414686,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
10021,-122.4152559,37.79770792,-122.4141158,37.79680432,37.797256,-122.414686,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
10022,-122.4152559,37.79680432,-122.4141158,37.79590071,37.796353,-122.414686,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
10023,-122.4152559,37.79590071,-122.4141158,37.79499711,37.795449,-122.414686,4.0,0.0,0.0,2.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94133
10024,-122.4152559,37.79499711,-122.4141158,37.7940935,37.794545,-122.414686,4.0,0.0,0.0,0.0,1.0,3.0,B,0,1,0,0,0,1,1,2,94108
10025,-122.4152559,37.7940935,-122.4141158,37.79318989,37.793642,-122.414686,3.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94108
10026,-122.4152559,37.79318989,-122.4141158,37.79228629,37.792738,-122.414686,4.0,0.0,0.0,2.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94108
10027,-122.4152559,37.79228629,-122.4141158,37.79138268,37.791834,-122.414686,0.0,0.0,1.0,1.0,1.0,1.0,B,0,1,0,0,0,1,1,2,94108
10028,-122.4152559,37.79138268,-122.4141158,37.79047908,37.790931,-122.414686,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94108
10029,-122.4152559,37.79047908,-122.4141158,37.78957547,37.790027,-122.414686,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94108
10030,-122.4152559,37.78957547,-122.4141158,37.78867187,37.789124,-122.414686,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94108
10031,-122.4152559,37.78867187,-122.4141158,37.78776826,37.78822,-122.414686,0.0,0.0,0.0,1.0,1.0,3.0,B,0,1,0,0,0,1,1,2,94108
10032,-122.4152559,37.78776826,-122.4141158,37.78686466,37.787316,-122.414686,0.0,0.0,0.0,1.0,3.0,1.0,C,0,1,0,0,0,1,1,3,94108
10033,-122.4152559,37.78686466,-122.4141158,37.78596105,37.786413,-122.414686,0.0,0.0,0.0,2.0,3.0,6.0,C,0,1,0,0,0,1,1,3,94108
10034,-122.4152559,37.78596105,-122.4141158,37.78505745,37.785509,-122.414686,0.0,0.0,0.0,2.0,8.0,1.0,E,0,1,0,0,0,1,1,6,94108
10035,-122.4152559,37.78505745,-122.4141158,37.78415384,37.784606,-122.414686,0.0,0.0,0.0,0.0,9.0,4.0,F,0,1,0,0,0,1,1,4,94102
10036,-122.4152559,37.78415384,-122.4141158,37.78325024,37.783702,-122.414686,0.0,0.0,0.0,0.0,13.0,7.0,H,0,1,0,0,0,1,1,5,94102
10037,-122.4152559,37.78325024,-122.4141158,37.78234663,37.782798,-122.414686,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94102
10038,-122.4152559,37.78234663,-122.4141158,37.78144303,37.781895,-122.414686,0.0,0.0,0.0,0.0,2.0,0.0,B,0,1,0,0,0,1,0,2,94102
10039,-122.4152559,37.78144303,-122.4141158,37.78053942,37.780991,-122.414686,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94102
10040,-122.4152559,37.78053942,-122.4141158,37.77963582,37.780088,-122.414686,0.0,0.0,0.0,0.0,1.0,3.0,B,0,1,0,0,0,1,1,2,94102
10041,-122.4152559,37.77963582,-122.4141158,37.77873221,37.779184,-122.414686,0.0,0.0,0.0,3.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94102
10042,-122.4152559,37.77873221,-122.4141158,37.77782861,37.77828,-122.414686,1.0,1.0,0.0,3.0,8.0,17.0,E,0,1,0,0,0,1,1,6,94102
10043,-122.4152559,37.77782861,-122.4141158,37.776925,37.777377,-122.414686,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94102
10044,-122.4152559,37.776925,-122.4141158,37.77602139,37.776473,-122.414686,0.0,0.0,0.0,1.0,11.0,3.0,G,0,1,0,0,0,1,1,7,94102
10045,-122.4152559,37.77602139,-122.4141158,37.77511779,37.77557,-122.414686,0.0,0.0,0.0,1.0,4.0,3.0,C,0,1,0,0,0,1,1,3,94102
10046,-122.4152559,37.77511779,-122.4141158,37.77421418,37.774666,-122.414686,1.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94101
10047,-122.4152559,37.77421418,-122.4141158,37.77331058,37.773762,-122.414686,0.0,0.0,0.0,0.0,3.0,5.0,C,0,1,0,0,0,1,1,3,94101
10048,-122.4152559,37.77331058,-122.4141158,37.77240697,37.772859,-122.414686,0.0,0.0,0.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94101
10049,-122.4152559,37.77240697,-122.4141158,37.77150337,37.771955,-122.414686,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94101
10050,-122.4152559,37.77150337,-122.4141158,37.77059976,37.771052,-122.414686,0.0,0.0,0.0,0.0,4.0,1.0,C,0,1,0,0,0,1,1,3,94101
10051,-122.4152559,37.77059976,-122.4141158,37.76969616,37.770148,-122.414686,0.0,0.0,0.0,0.0,0.0,0.0,A,1,0,0,0,0,0,0,0,94101
10052,-122.4152559,37.76969616,-122.4141158,37.76879255,37.769244,-122.414686,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94101
10053,-122.4152559,37.76879255,-122.4141158,37.76788895,37.768341,-122.414686,1.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94101
10054,-122.4152559,37.76788895,-122.4141158,37.76698534,37.767437,-122.414686,0.0,1.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94101
10055,-122.4152559,37.76698534,-122.4141158,37.76608174,37.766534,-122.414686,0.0,0.0,0.0,0.0,0.0,0.0,A,0,0,1,0,0,0,0,0,94101
