Tile_ID,Long2,Lat2,Long1,Lat1,Mid_lat,Mid_long,Stop_Signs,Paving_historical,Paving_future,Bus_stop,Collisions_Future,Collisions_Historical,RTTYP_I,RTTYP_M,RTTYP_O,RTTYP_S,RTTYP_U,bin
10587,-122.4095553,37.80584037,-122.4084152,37.80493676,37.805389,-122.408985,3.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,1
10588,-122.4095553,37.80493676,-122.4084152,37.80403316,37.804485,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10589,-122.4095553,37.80403316,-122.4084152,37.80312955,37.803581,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10590,-122.4095553,37.80312955,-122.4084152,37.80222595,37.802678,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10591,-122.4095553,37.80222595,-122.4084152,37.80132234,37.801774,-122.408985,5.0,0.0,0.0,2.0,1.0,0.0,0,1,0,0,0,2
10592,-122.4095553,37.80132234,-122.4084152,37.80041874,37.800871,-122.408985,4.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,2
10593,-122.4095553,37.80041874,-122.4084152,37.79951513,37.799967,-122.408985,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
10594,-122.4095553,37.79951513,-122.4084152,37.79861153,37.799063,-122.408985,0.0,0.0,0.0,3.0,3.0,1.0,0,1,0,0,0,3
10595,-122.4095553,37.79861153,-122.4084152,37.79770792,37.79816,-122.408985,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1
10596,-122.4095553,37.79770792,-122.4084152,37.79680432,37.797256,-122.408985,0.0,0.0,0.0,1.0,2.0,1.0,0,1,0,0,0,2
10597,-122.4095553,37.79680432,-122.4084152,37.79590071,37.796353,-122.408985,0.0,1.0,0.0,1.0,0.0,2.0,0,1,0,0,0,1
10598,-122.4095553,37.79590071,-122.4084152,37.79499711,37.795449,-122.408985,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1
10599,-122.4095553,37.79499711,-122.4084152,37.7940935,37.794545,-122.408985,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1
10600,-122.4095553,37.7940935,-122.4084152,37.79318989,37.793642,-122.408985,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,2
10601,-122.4095553,37.79318989,-122.4084152,37.79228629,37.792738,-122.408985,2.0,0.0,1.0,4.0,2.0,2.0,0,1,0,0,0,2
10602,-122.4095553,37.79228629,-122.4084152,37.79138268,37.791834,-122.408985,0.0,0.0,0.0,3.0,0.0,0.0,0,1,0,0,0,1
10603,-122.4095553,37.79138268,-122.4084152,37.79047908,37.790931,-122.408985,0.0,0.0,0.0,2.0,1.0,2.0,0,1,0,0,0,2
10604,-122.4095553,37.79047908,-122.4084152,37.78957547,37.790027,-122.408985,0.0,0.0,1.0,2.0,0.0,2.0,0,1,0,0,0,1
10605,-122.4095553,37.78957547,-122.4084152,37.78867187,37.789124,-122.408985,0.0,0.0,1.0,2.0,1.0,1.0,0,1,0,0,0,2
10606,-122.4095553,37.78867187,-122.4084152,37.78776826,37.78822,-122.408985,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
10607,-122.4095553,37.78776826,-122.4084152,37.78686466,37.787316,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10608,-122.4095553,37.78686466,-122.4084152,37.78596105,37.786413,-122.408985,0.0,0.0,0.0,0.0,2.0,2.0,0,1,0,0,0,2
10609,-122.4095553,37.78596105,-122.4084152,37.78505745,37.785509,-122.408985,0.0,0.0,0.0,0.0,7.0,8.0,0,1,0,0,0,5
10610,-122.4095553,37.78505745,-122.4084152,37.78415384,37.784606,-122.408985,0.0,0.0,0.0,1.0,8.0,9.0,0,1,0,0,0,5
10611,-122.4095553,37.78415384,-122.4084152,37.78325024,37.783702,-122.408985,0.0,0.0,0.0,1.0,5.0,4.0,0,1,0,0,0,4
10612,-122.4095553,37.78325024,-122.4084152,37.78234663,37.782798,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10613,-122.4095553,37.78234663,-122.4084152,37.78144303,37.781895,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10614,-122.4095553,37.78144303,-122.4084152,37.78053942,37.780991,-122.408985,0.0,0.0,0.0,1.0,12.0,18.0,0,1,0,0,0,7
10615,-122.4095553,37.78053942,-122.4084152,37.77963582,37.780088,-122.408985,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0,0,1
10616,-122.4095553,37.77963582,-122.4084152,37.77873221,37.779184,-122.408985,3.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,1
10617,-122.4095553,37.77873221,-122.4084152,37.77782861,37.77828,-122.408985,0.0,0.0,0.0,1.0,3.0,6.0,0,1,0,0,0,3
10618,-122.4095553,37.77782861,-122.4084152,37.776925,37.777377,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10619,-122.4095553,37.776925,-122.4084152,37.77602139,37.776473,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10620,-122.4095553,37.77602139,-122.4084152,37.77511779,37.77557,-122.408985,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,2
10621,-122.4095553,37.77511779,-122.4084152,37.77421418,37.774666,-122.408985,0.0,0.0,0.0,0.0,1.0,8.0,0,1,0,0,0,2
10622,-122.4095553,37.77421418,-122.4084152,37.77331058,37.773762,-122.408985,0.0,0.0,0.0,1.0,6.0,6.0,0,1,0,0,0,4
10623,-122.4095553,37.77331058,-122.4084152,37.77240697,37.772859,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10624,-122.4095553,37.77240697,-122.4084152,37.77150337,37.771955,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10625,-122.4095553,37.77150337,-122.4084152,37.77059976,37.771052,-122.408985,1.0,0.0,0.0,0.0,5.0,1.0,0,1,0,0,0,4
10626,-122.4095553,37.77059976,-122.4084152,37.76969616,37.770148,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10627,-122.4095553,37.76969616,-122.4084152,37.76879255,37.769244,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10628,-122.4095553,37.76879255,-122.4084152,37.76788895,37.768341,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10629,-122.4095553,37.76788895,-122.4084152,37.76698534,37.767437,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10631,-122.4095553,37.76608174,-122.4084152,37.76517813,37.76563,-122.408985,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,1
10632,-122.4095553,37.76517813,-122.4084152,37.76427453,37.764726,-122.408985,1.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,1
10634,-122.4095553,37.76337092,-122.4084152,37.76246732,37.762919,-122.408985,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10635,-122.4095553,37.76246732,-122.4084152,37.76156371,37.762016,-122.408985,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10636,-122.4095553,37.76156371,-122.4084152,37.76066011,37.761112,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10637,-122.4095553,37.76066011,-122.4084152,37.7597565,37.760208,-122.408985,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10638,-122.4095553,37.7597565,-122.4084152,37.75885289,37.759305,-122.408985,4.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0,2
10639,-122.4095553,37.75885289,-122.4084152,37.75794929,37.758401,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10640,-122.4095553,37.75794929,-122.4084152,37.75704568,37.757497,-122.408985,4.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0,1
10641,-122.4095553,37.75704568,-122.4084152,37.75614208,37.756594,-122.408985,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
10642,-122.4095553,37.75614208,-122.4084152,37.75523847,37.75569,-122.408985,4.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,2
10643,-122.4095553,37.75523847,-122.4084152,37.75433487,37.754787,-122.408985,4.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,2
10644,-122.4095553,37.75433487,-122.4084152,37.75343126,37.753883,-122.408985,0.0,0.0,0.0,2.0,0.0,0.0,0,1,0,0,0,1
10645,-122.4095553,37.75343126,-122.4084152,37.75252766,37.752979,-122.408985,0.0,0.0,0.0,4.0,4.0,1.0,0,1,0,0,0,3
10646,-122.4095553,37.75252766,-122.4084152,37.75162405,37.752076,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10647,-122.4095553,37.75162405,-122.4084152,37.75072045,37.751172,-122.408985,4.0,0.0,0.0,2.0,2.0,2.0,0,1,0,0,0,2
10648,-122.4095553,37.75072045,-122.4084152,37.74981684,37.750269,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10649,-122.4095553,37.74981684,-122.4084152,37.74891324,37.749365,-122.408985,4.0,0.0,0.0,2.0,2.0,0.0,0,1,0,0,0,2
10650,-122.4095553,37.74891324,-122.4084152,37.74800963,37.748461,-122.408985,0.0,0.0,0.0,0.0,2.0,4.0,0,1,0,0,0,2
10651,-122.4095553,37.74800963,-122.4084152,37.74710603,37.747558,-122.408985,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10652,-122.4095553,37.74710603,-122.4084152,37.74620242,37.746654,-122.408985,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10653,-122.4095553,37.74620242,-122.4084152,37.74529882,37.745751,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10654,-122.4095553,37.74529882,-122.4084152,37.74439521,37.744847,-122.408985,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10655,-122.4095553,37.74439521,-122.4084152,37.74349161,37.743943,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10656,-122.4095553,37.74349161,-122.4084152,37.742588,37.74304,-122.408985,4.0,0.0,0.0,2.0,0.0,0.0,0,1,0,0,0,1
10657,-122.4095553,37.742588,-122.4084152,37.74168439,37.742136,-122.408985,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0,1
10658,-122.4095553,37.74168439,-122.4084152,37.74078079,37.741233,-122.408985,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10659,-122.4095553,37.74078079,-122.4084152,37.73987718,37.740329,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10660,-122.4095553,37.73987718,-122.4084152,37.73897358,37.739425,-122.408985,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10661,-122.4095553,37.73897358,-122.4084152,37.73806997,37.738522,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10662,-122.4095553,37.73806997,-122.4084152,37.73716637,37.737618,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10663,-122.4095553,37.73716637,-122.4084152,37.73626276,37.736715,-122.408985,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0,2
10664,-122.4095553,37.73626276,-122.4084152,37.73535916,37.735811,-122.408985,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1
10665,-122.4095553,37.73535916,-122.4084152,37.73445555,37.734907,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10666,-122.4095553,37.73445555,-122.4084152,37.73355195,37.734004,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10667,-122.4095553,37.73355195,-122.4084152,37.73264834,37.7331,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10668,-122.4095553,37.73264834,-122.4084152,37.73174474,37.732197,-122.408985,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10669,-122.4095553,37.73174474,-122.4084152,37.73084113,37.731293,-122.408985,5.0,0.0,0.0,2.0,2.0,1.0,0,1,0,0,0,2
10670,-122.4095553,37.73084113,-122.4084152,37.72993753,37.730389,-122.408985,2.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,2
10671,-122.4095553,37.72993753,-122.4084152,37.72903392,37.729486,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10672,-122.4095553,37.72903392,-122.4084152,37.72813032,37.728582,-122.408985,5.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1
10673,-122.4095553,37.72813032,-122.4084152,37.72722671,37.727679,-122.408985,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10674,-122.4095553,37.72722671,-122.4084152,37.72632311,37.726775,-122.408985,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10675,-122.4095553,37.72632311,-122.4084152,37.7254195,37.725871,-122.408985,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,2
10676,-122.4095553,37.7254195,-122.4084152,37.72451589,37.724968,-122.408985,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10677,-122.4095553,37.72451589,-122.4084152,37.72361229,37.724064,-122.408985,4.0,0.0,2.0,1.0,0.0,0.0,0,1,0,0,0,1
10678,-122.4095553,37.72361229,-122.4084152,37.72270868,37.72316,-122.408985,4.0,0.0,3.0,1.0,3.0,0.0,0,1,0,0,0,3
10679,-122.4095553,37.72270868,-122.4084152,37.72180508,37.722257,-122.408985,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10680,-122.4095553,37.72180508,-122.4084152,37.72090147,37.721353,-122.408985,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10681,-122.4095553,37.72090147,-122.4084152,37.71999787,37.72045,-122.408985,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10682,-122.4095553,37.71999787,-122.4084152,37.71909426,37.719546,-122.408985,2.0,1.0,0.0,2.0,0.0,0.0,0,1,0,0,0,1
10684,-122.4095553,37.71819066,-122.4084152,37.71728705,37.717739,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10685,-122.4095553,37.71728705,-122.4084152,37.71638345,37.716835,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10686,-122.4095553,37.71638345,-122.4084152,37.71547984,37.715932,-122.408985,0.0,3.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10687,-122.4095553,37.71547984,-122.4084152,37.71457624,37.715028,-122.408985,4.0,3.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10688,-122.4095553,37.71457624,-122.4084152,37.71367263,37.714124,-122.408985,10.0,5.0,0.0,1.0,1.0,0.0,0,1,0,0,0,2
10689,-122.4095553,37.71367263,-122.4084152,37.71276903,37.713221,-122.408985,3.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10690,-122.4095553,37.71276903,-122.4084152,37.71186542,37.712317,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10691,-122.4095553,37.71186542,-122.4084152,37.71096182,37.711414,-122.408985,4.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,2
10692,-122.4095553,37.71096182,-122.4084152,37.71005821,37.71051,-122.408985,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10693,-122.4095553,37.71005821,-122.4084152,37.70915461,37.709606,-122.408985,3.0,3.0,0.0,3.0,0.0,1.0,0,1,0,0,0,1
10699,-122.4084152,37.80855118,-122.4072751,37.80764758,37.808099,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10700,-122.4084152,37.80764758,-122.4072751,37.80674397,37.807196,-122.407845,0.0,0.0,0.0,1.0,2.0,1.0,0,1,0,0,0,2
10701,-122.4084152,37.80674397,-122.4072751,37.80584037,37.806292,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10702,-122.4084152,37.80584037,-122.4072751,37.80493676,37.805389,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10703,-122.4084152,37.80493676,-122.4072751,37.80403316,37.804485,-122.407845,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10704,-122.4084152,37.80403316,-122.4072751,37.80312955,37.803581,-122.407845,3.0,0.0,0.0,2.0,0.0,1.0,0,1,0,0,0,1
10705,-122.4084152,37.80312955,-122.4072751,37.80222595,37.802678,-122.407845,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10706,-122.4084152,37.80222595,-122.4072751,37.80132234,37.801774,-122.407845,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10707,-122.4084152,37.80132234,-122.4072751,37.80041874,37.800871,-122.407845,5.0,0.0,0.0,2.0,1.0,0.0,0,1,0,0,0,2
10708,-122.4084152,37.80041874,-122.4072751,37.79951513,37.799967,-122.407845,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10709,-122.4084152,37.79951513,-122.4072751,37.79861153,37.799063,-122.407845,0.0,0.0,0.0,0.0,1.0,4.0,0,1,0,0,0,2
10710,-122.4084152,37.79861153,-122.4072751,37.79770792,37.79816,-122.407845,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
10711,-122.4084152,37.79770792,-122.4072751,37.79680432,37.797256,-122.407845,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0,1
10712,-122.4084152,37.79680432,-122.4072751,37.79590071,37.796353,-122.407845,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0,1
10713,-122.4084152,37.79590071,-122.4072751,37.79499711,37.795449,-122.407845,0.0,0.0,0.0,1.0,2.0,1.0,0,1,0,0,0,2
10714,-122.4084152,37.79499711,-122.4072751,37.7940935,37.794545,-122.407845,0.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0,2
10715,-122.4084152,37.7940935,-122.4072751,37.79318989,37.793642,-122.407845,1.0,0.0,0.0,4.0,0.0,0.0,0,1,0,0,0,1
10716,-122.4084152,37.79318989,-122.4072751,37.79228629,37.792738,-122.407845,0.0,0.0,0.0,1.0,0.0,2.0,0,1,0,0,0,1
10717,-122.4084152,37.79228629,-122.4072751,37.79138268,37.791834,-122.407845,3.0,0.0,1.0,1.0,1.0,2.0,0,1,0,0,0,2
10718,-122.4084152,37.79138268,-122.4072751,37.79047908,37.790931,-122.407845,0.0,0.0,0.0,0.0,1.0,4.0,0,1,0,0,0,2
10719,-122.4084152,37.79047908,-122.4072751,37.78957547,37.790027,-122.407845,1.0,0.0,0.0,0.0,2.0,2.0,0,1,0,0,0,2
10720,-122.4084152,37.78957547,-122.4072751,37.78867187,37.789124,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10721,-122.4084152,37.78867187,-122.4072751,37.78776826,37.78822,-122.407845,0.0,0.0,0.0,1.0,5.0,8.0,0,1,0,0,0,4
10722,-122.4084152,37.78776826,-122.4072751,37.78686466,37.787316,-122.407845,0.0,0.0,0.0,3.0,2.0,1.0,0,1,0,0,0,2
10723,-122.4084152,37.78686466,-122.4072751,37.78596105,37.786413,-122.407845,0.0,0.0,0.0,3.0,2.0,2.0,0,1,0,0,0,2
10724,-122.4084152,37.78596105,-122.4072751,37.78505745,37.785509,-122.407845,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,2
10725,-122.4084152,37.78505745,-122.4072751,37.78415384,37.784606,-122.407845,0.0,0.0,0.0,4.0,2.0,1.0,0,1,0,0,0,2
10726,-122.4084152,37.78415384,-122.4072751,37.78325024,37.783702,-122.407845,1.0,0.0,0.0,3.0,16.0,17.0,0,1,0,0,0,9
10727,-122.4084152,37.78325024,-122.4072751,37.78234663,37.782798,-122.407845,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,2
10728,-122.4084152,37.78234663,-122.4072751,37.78144303,37.781895,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10729,-122.4084152,37.78144303,-122.4072751,37.78053942,37.780991,-122.407845,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
10730,-122.4084152,37.78053942,-122.4072751,37.77963582,37.780088,-122.407845,1.0,0.0,0.0,0.0,11.0,9.0,0,1,0,0,0,7
10731,-122.4084152,37.77963582,-122.4072751,37.77873221,37.779184,-122.407845,1.0,0.0,0.0,0.0,3.0,1.0,0,1,0,0,0,3
10732,-122.4084152,37.77873221,-122.4072751,37.77782861,37.77828,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10733,-122.4084152,37.77782861,-122.4072751,37.776925,37.777377,-122.407845,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10734,-122.4084152,37.776925,-122.4072751,37.77602139,37.776473,-122.407845,3.0,0.0,0.0,2.0,5.0,5.0,0,1,0,0,0,4
10735,-122.4084152,37.77602139,-122.4072751,37.77511779,37.77557,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10736,-122.4084152,37.77511779,-122.4072751,37.77421418,37.774666,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10737,-122.4084152,37.77421418,-122.4072751,37.77331058,37.773762,-122.407845,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
10738,-122.4084152,37.77331058,-122.4072751,37.77240697,37.772859,-122.407845,0.0,0.0,0.0,0.0,2.0,3.0,0,1,0,0,0,2
10739,-122.4084152,37.77240697,-122.4072751,37.77150337,37.771955,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10740,-122.4084152,37.77150337,-122.4072751,37.77059976,37.771052,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10741,-122.4084152,37.77059976,-122.4072751,37.76969616,37.770148,-122.407845,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10742,-122.4084152,37.76969616,-122.4072751,37.76879255,37.769244,-122.407845,1.0,3.0,0.0,0.0,3.0,7.0,0,1,0,0,0,3
10743,-122.4084152,37.76879255,-122.4072751,37.76788895,37.768341,-122.407845,0.0,0.0,0.0,1.0,2.0,6.0,0,1,0,0,0,2
10744,-122.4084152,37.76788895,-122.4072751,37.76698534,37.767437,-122.407845,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,0,2
10745,-122.4084152,37.76698534,-122.4072751,37.76608174,37.766534,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10746,-122.4084152,37.76608174,-122.4072751,37.76517813,37.76563,-122.407845,0.0,0.0,0.0,4.0,18.0,11.0,0,1,0,0,0,10
10747,-122.4084152,37.76517813,-122.4072751,37.76427453,37.764726,-122.407845,0.0,0.0,0.0,0.0,4.0,3.0,0,1,0,0,0,3
10748,-122.4084152,37.76427453,-122.4072751,37.76337092,37.763823,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10749,-122.4084152,37.76337092,-122.4072751,37.76246732,37.762919,-122.407845,4.0,0.0,0.0,1.0,0.0,2.0,0,1,0,0,0,1
10750,-122.4084152,37.76246732,-122.4072751,37.76156371,37.762016,-122.407845,4.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1
10751,-122.4084152,37.76156371,-122.4072751,37.76066011,37.761112,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10752,-122.4084152,37.76066011,-122.4072751,37.7597565,37.760208,-122.407845,4.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,2
10753,-122.4084152,37.7597565,-122.4072751,37.75885289,37.759305,-122.407845,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10754,-122.4084152,37.75885289,-122.4072751,37.75794929,37.758401,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10755,-122.4084152,37.75794929,-122.4072751,37.75704568,37.757497,-122.407845,2.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1
10756,-122.4084152,37.75704568,-122.4072751,37.75614208,37.756594,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10757,-122.4084152,37.75614208,-122.4072751,37.75523847,37.75569,-122.407845,4.0,0.0,1.0,0.0,0.0,3.0,0,1,0,0,0,1
10758,-122.4084152,37.75523847,-122.4072751,37.75433487,37.754787,-122.407845,8.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1
10759,-122.4084152,37.75433487,-122.4072751,37.75343126,37.753883,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10760,-122.4084152,37.75343126,-122.4072751,37.75252766,37.752979,-122.407845,8.0,0.0,0.0,0.0,2.0,2.0,0,1,0,0,0,2
10761,-122.4084152,37.75252766,-122.4072751,37.75162405,37.752076,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10762,-122.4084152,37.75162405,-122.4072751,37.75072045,37.751172,-122.407845,4.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1
10763,-122.4084152,37.75072045,-122.4072751,37.74981684,37.750269,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10764,-122.4084152,37.74981684,-122.4072751,37.74891324,37.749365,-122.407845,4.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1
10765,-122.4084152,37.74891324,-122.4072751,37.74800963,37.748461,-122.407845,3.0,0.0,0.0,0.0,3.0,1.0,0,1,0,0,0,3
10766,-122.4084152,37.74800963,-122.4072751,37.74710603,37.747558,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10767,-122.4084152,37.74710603,-122.4072751,37.74620242,37.746654,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10768,-122.4084152,37.74620242,-122.4072751,37.74529882,37.745751,-122.407845,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0,0,1
10769,-122.4084152,37.74529882,-122.4072751,37.74439521,37.744847,-122.407845,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10770,-122.4084152,37.74439521,-122.4072751,37.74349161,37.743943,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10771,-122.4084152,37.74349161,-122.4072751,37.742588,37.74304,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10772,-122.4084152,37.742588,-122.4072751,37.74168439,37.742136,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10773,-122.4084152,37.74168439,-122.4072751,37.74078079,37.741233,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10774,-122.4084152,37.74078079,-122.4072751,37.73987718,37.740329,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
10775,-122.4084152,37.73987718,-122.4072751,37.73897358,37.739425,-122.407845,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0,1
10776,-122.4084152,37.73897358,-122.4072751,37.73806997,37.738522,-122.407845,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
