city,year,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max
Atascadero,2016,1,73.05013698630138,51.63506849315068,61.359178082191775,341.4,341.4,0.0,440.0,8.474246575342466,19.636164383561642
Atascadero,2017,1,73.79010989010989,52.1293956043956,61.95494505494505,419.3,419.3,0.0,555.0,8.47912087912088,19.49175824175824
Atascadero,2018,1,73.66016483516485,51.71538461538462,61.64972527472528,316.9,316.9,0.0,365.0,8.197527472527472,19.03543956043956
Atwater,2014,0,80.66923076923077,55.69423076923077,67.74450549450549,321.3,321.3,0.0,397.0,8.452197802197801,18.349175824175823
Atwater,2015,1,78.02499999999999,54.12417582417583,65.71016483516483,246.4,246.4,0.0,333.0,7.837637362637363,17.01208791208791
Atwater,2016,0,77.62082191780823,54.42109589041096,65.74082191780822,499.4,499.4,0.0,560.0,8.491506849315067,18.331780821917807
Atwater,2017,0,78.09615384615384,55.02857142857143,66.24615384615385,536.0,536.0,0.0,708.0,8.601373626373626,18.740384615384617
Atwater,2018,0,78.5010989010989,54.14725274725274,65.93983516483516,433.90000000000003,433.90000000000003,0.0,496.0,8.400549450549452,18.124175824175822
Auburn,2014,1,73.61675824175825,51.14835164835165,62.01703296703296,1042.8,1020.4000000000001,15.680000000000001,1005.0,7.766208791208792,19.45631868131868
Auburn,2015,1,72.61895604395605,49.830769230769235,60.91483516483517,603.7,584.2,14.14,606.0,7.567032967032966,19.19065934065934
Auburn,2016,0,71.53342465753425,49.993698630136976,60.64328767123288,1368.6,1332.5,25.619999999999997,1245.0,8.074520547945205,20.44164383561644
Auburn,2017,0,72.08516483516483,50.79807692307692,61.18818681318681,1510.2,1457.8999999999999,38.43,1302.0,8.662087912087912,21.630494505494504
Auburn,2018,0,72.7054945054945,49.900549450549455,61.01923076923077,1000.1999999999998,956.0,32.76,882.0,7.8137362637362635,19.59120879120879
Avalon,2014,3,64.5956043956044,62.2282967032967,63.33406593406593,146.1,146.1,0.0,217.0,13.354120879120877,19.154945054945053
Avalon,2015,1,65.10027472527473,62.63076923076924,63.77472527472528,76.3,76.3,0.0,224.0,13.878021978021978,20.054395604395605
Avalon,2016,3,63.70438356164383,61.290684931506846,62.40191780821917,175.0,175.0,0.0,306.0,14.336986301369866,20.5413698630137
Avalon,2017,3,63.3445054945055,61.15027472527473,62.17362637362638,175.1,175.1,0.0,259.0,13.949725274725276,19.857417582417582
Avalon,2018,3,63.3967032967033,61.2228021978022,62.237912087912086,155.5,155.5,0.0,268.0,13.840659340659341,19.633791208791212
Avenal,2014,0,81.40576923076924,56.9760989010989,68.64725274725275,206.3,206.3,0.0,282.0,7.037087912087912,18.368956043956043
Avenal,2015,1,79.71043956043955,56.153296703296704,67.30357142857143,155.1,155.1,0.0,250.0,6.593681318681319,17.29313186813187
Avenal,2016,0,79.46246575342465,56.12164383561644,67.26054794520547,259.29999999999995,259.29999999999995,0.0,347.0,7.021369863013699,18.24876712328767
Avenal,2017,0,79.40412087912088,56.940659340659344,67.66016483516485,254.80000000000004,254.80000000000004,0.0,449.0,7.179945054945055,18.73681318681319
Avenal,2018,0,79.7217032967033,56.298626373626384,67.43516483516484,231.2,231.2,0.0,361.0,6.914835164835165,18.134615384615383
Azusa,2014,1,79.64285714285714,55.30879120879121,66.64093406593406,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
Azusa,2015,1,78.81978021978023,54.67472527472528,65.98351648351648,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
Azusa,2016,1,78.01095890410959,54.31972602739725,65.26356164383562,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
Azusa,2017,1,78.41483516483515,55.33379120879121,66.03571428571429,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
Azusa,2018,1,78.1162087912088,54.864010989010985,65.4804945054945,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
Bakersfield,2014,0,81.16346153846153,56.16813186813187,68.89587912087912,155.6,155.6,0.0,295.0,6.164835164835165,14.710714285714287
Bakersfield,2015,1,79.3120879120879,55.72774725274725,67.54203296703298,216.59999999999997,216.59999999999997,0.0,317.0,5.90412087912088,14.293406593406594
Bakersfield,2016,0,78.34465753424658,55.11397260273972,66.79178082191781,247.5,247.0,0.35,499.0,5.996986301369863,14.209041095890415
Bakersfield,2017,0,78.42417582417583,55.676648351648346,67.13626373626373,269.70000000000005,269.70000000000005,0.0,483.0,6.162637362637362,14.262637362637363
Bakersfield,2018,0,79.10494505494505,55.875824175824164,67.50796703296703,208.3,208.2,0.07,414.0,6.006043956043955,14.13653846153846
Baldwin Park,2014,1,80.42939560439561,56.175274725274726,67.45247252747252,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
Baldwin Park,2015,1,79.66153846153847,55.60164835164835,66.87692307692306,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
Baldwin Park,2016,1,78.85424657534246,55.187123287671234,66.09753424657534,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
Baldwin Park,2017,1,79.30961538461537,56.23296703296703,66.90906593406594,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
Baldwin Park,2018,1,78.88681318681319,55.74862637362637,66.28214285714286,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
Banning,2014,1,77.57582417582417,54.01675824175824,65.1543956043956,299.5,296.8,1.8900000000000001,419.0,7.416483516483516,21.94093406593407
Banning,2015,1,76.14532967032967,53.0771978021978,63.990659340659334,261.9,260.7,0.9099999999999999,587.0,7.261538461538461,21.331043956043956
Banning,2016,1,76.1709589041096,53.381917808219185,64.1441095890411,384.5,377.20000000000005,5.11,553.0,7.503835616438355,22.105205479452056
Banning,2017,1,76.75082417582418,53.95824175824177,64.88928571428572,320.6000000000001,312.8,5.53,503.0,7.334890109890109,21.44945054945055
Banning,2018,1,76.55659340659341,53.84642857142857,64.46730769230768,247.9,245.70000000000002,1.6099999999999999,489.0,7.4799450549450555,21.509340659340662
Barstow,2014,1,79.99203296703297,54.67967032967034,68.05989010989012,83.60000000000001,83.60000000000001,0.0,129.0,11.354120879120877,23.32967032967033
Barstow,2015,1,78.81565934065935,53.94807692307693,67.02005494505495,91.3,91.2,0.07,196.0,11.285164835164833,23.0489010989011
Barstow,2016,0,79.23534246575343,53.80438356164383,67.2304109589041,106.9,106.6,0.28,179.0,12.086575342465755,24.370410958904113
Barstow,2017,0,79.78763736263737,55.19478021978022,68.05027472527472,103.8,103.49999999999999,0.21,175.0,12.225549450549451,24.209615384615383
Barstow,2018,1,79.83104395604396,54.83461538461539,68.0010989010989,63.8,63.8,0.0,137.0,11.956318681318683,23.76401098901099
Beaumont,2014,1,76.62252747252747,53.07005494505494,64.2043956043956,337.4,334.1,2.31,405.0,6.990384615384615,20.76401098901099
Beaumont,2015,1,75.19203296703297,52.12664835164835,63.04120879120879,243.29999999999998,242.70000000000002,0.42000000000000004,547.0,6.942032967032968,20.25934065934066
Beaumont,2016,1,75.22,52.431232876712336,63.1958904109589,359.70000000000005,355.7,2.8,526.0,7.072328767123288,20.76958904109589
Beaumont,2017,1,75.80192307692307,53.004120879120876,63.93653846153847,350.80000000000007,347.5,2.31,487.0,6.917857142857144,20.141483516483518
Beaumont,2018,1,75.60521978021978,52.89505494505495,63.518681318681324,309.5,306.6,2.0300000000000002,426.0,7.0818681318681325,20.451098901098902
Bell,2014,1,78.22417582417582,55.67829670329671,66.10192307692307,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
Bell,2015,1,77.66318681318681,55.20934065934066,65.72967032967033,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
Bell,2016,1,76.73780821917806,54.86465753424657,64.8854794520548,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
Bell,2017,1,77.21236263736263,55.60906593406594,65.55631868131869,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
Bell,2018,1,76.6423076923077,55.27115384615384,64.95824175824177,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
Bell Gardens,2014,1,78.31565934065935,55.76813186813187,66.1912087912088,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
Bell Gardens,2015,1,77.75494505494505,55.29697802197803,65.82142857142857,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
Bell Gardens,2016,1,76.82849315068493,54.952876712328774,64.97589041095891,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
Bell Gardens,2017,1,77.30329670329671,55.699175824175825,65.64670329670331,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
Bell Gardens,2018,1,76.7326923076923,55.36016483516484,65.04725274725274,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
Bellflower,2014,2,78.38461538461539,56.099450549450545,66.2662087912088,227.10000000000002,227.10000000000002,0.0,268.0,9.34065934065934,19.432692307692307
Bellflower,2015,1,77.81318681318682,55.53846153846154,65.85934065934067,147.1,147.1,0.0,309.0,9.361813186813187,19.228571428571428
Bellflower,2016,3,76.77479452054796,55.23205479452055,65.03561643835616,229.3,229.3,0.0,353.0,9.493698630136986,19.26684931506849
Bellflower,2017,3,77.13763736263736,55.93598901098901,65.53791208791209,257.1,257.1,0.0,394.0,9.384065934065935,19.037362637362637
Bellflower,2018,3,76.69560439560439,55.70274725274725,65.10686813186814,239.5,239.5,0.0,334.0,9.33434065934066,18.953021978021976
Belmont,2014,3,69.5423076923077,53.44313186813186,60.17225274725274,504.29999999999995,504.29999999999995,0.0,637.0,7.904395604395604,21.122252747252748
Belmont,2015,3,68.86813186813187,53.07170329670329,59.76675824175824,282.20000000000005,282.20000000000005,0.0,354.0,7.713186813186813,20.365109890109892
Belmont,2016,3,67.18164383561644,52.34356164383562,58.70821917808219,583.9,583.9,0.0,689.0,8.27095890410959,21.4827397260274
Belmont,2017,3,68.37829670329671,52.43516483516484,59.18873626373625,726.8,726.8,0.0,820.0,8.643131868131867,22.236538461538462
Belmont,2018,3,67.58159340659341,51.877472527472534,58.4706043956044,414.7,414.7,0.0,572.0,8.118131868131869,20.70357142857143
Belvedere,2014,3,67.20137362637361,51.915109890109896,58.77554945054945,660.7,660.7,0.0,706.0,12.032967032967033,21.63763736263736
Belvedere,2015,3,66.46510989010989,51.386813186813185,58.20137362637362,299.3,299.3,0.0,345.0,11.936263736263735,21.068956043956042
Belvedere,2016,3,65.1641095890411,50.79041095890411,57.37945205479452,730.9,730.9,0.0,839.0,12.910684931506848,22.61123287671233
Belvedere,2017,3,66.20714285714286,50.80494505494506,57.777472527472526,827.0000000000001,827.0000000000001,0.0,848.0,13.400549450549452,23.302472527472528
Belvedere,2018,3,65.95521978021979,50.386813186813185,57.34697802197803,482.7,482.7,0.0,610.0,12.921153846153846,22.140109890109887
Berkeley,2014,3,71.26483516483516,51.58351648351649,60.0989010989011,480.4,480.4,0.0,602.0,9.434615384615384,22.633791208791205
Berkeley,2015,3,70.1739010989011,50.972802197802196,59.31648351648351,239.20000000000002,239.20000000000002,0.0,324.0,9.361538461538462,21.811263736263736
Berkeley,2016,3,68.71972602739726,50.40904109589041,58.44821917808219,553.5,553.5,0.0,707.0,9.71178082191781,22.79041095890411
Berkeley,2017,3,69.92362637362638,50.5021978021978,59.0,654.1,654.1,0.0,769.0,10.1,23.458241758241755
Berkeley,2018,3,69.91098901098901,50.07637362637364,58.620054945054946,378.0,378.0,0.0,569.0,9.618406593406593,22.417857142857144
Beverly Hills,2014,1,79.87087912087912,55.69285714285714,66.90082417582417,255.79999999999995,255.79999999999995,0.0,255.0,9.058516483516485,20.128571428571426
Beverly Hills,2015,1,79.44148351648352,55.67637362637362,66.80137362637362,110.8,110.8,0.0,236.0,9.129395604395604,19.838461538461537
Beverly Hills,2016,1,78.5345205479452,55.053424657534244,65.85041095890412,250.3,250.3,0.0,278.0,9.392328767123287,20.162739726027397
Beverly Hills,2017,1,79.0934065934066,55.99642857142857,66.64615384615385,274.0,274.0,0.0,350.0,9.187362637362638,19.713186813186812
Beverly Hills,2018,1,78.36181318681318,55.44972527472527,65.85686813186814,265.0,265.0,0.0,316.0,9.046703296703297,19.67664835164835
Big Bear Lake,2014,1,66.7543956043956,45.97335164835166,55.717307692307685,354.20000000000005,320.5,24.29,410.0,7.029395604395604,23.455494505494503
Big Bear Lake,2015,1,65.21043956043957,44.6162087912088,54.317582417582415,300.4,264.5,26.53,518.0,6.7881868131868135,22.807142857142853
Big Bear Lake,2016,1,65.92054794520548,45.08164383561644,54.870684931506844,356.1,271.59999999999997,60.62,535.0,7.217260273972603,24.10520547945206
Big Bear Lake,2017,1,66.59423076923078,46.504120879120876,55.839010989010994,325.0,226.2,70.28,448.0,7.2810439560439555,24.16565934065934
Big Bear Lake,2018,1,66.24972527472528,45.6717032967033,55.26923076923077,319.1,297.1,17.220000000000002,472.0,7.062637362637363,23.12472527472528
Biggs,2014,1,77.90879120879121,54.29725274725274,65.89478021978022,756.8999999999999,756.8999999999999,0.0,817.0,8.404395604395605,18.767032967032968
Biggs,2015,1,77.32664835164836,53.363461538461536,65.11016483516484,387.7,387.7,0.0,420.0,8.358516483516484,18.387637362637363
Biggs,2016,1,75.41917808219178,53.17315068493152,64.30246575342466,985.9999999999999,985.9999999999999,0.0,996.0,8.718082191780823,19.421369863013698
Biggs,2017,0,76.20192307692308,53.99917582417583,64.9228021978022,1000.0,1000.0,0.0,1000.0,9.091483516483517,20.126923076923077
Biggs,2018,1,77.07939560439561,53.18818681318681,64.96923076923076,648.8000000000001,648.8000000000001,0.0,688.0,8.475549450549451,18.896153846153847
Bishop,2014,1,71.24395604395605,51.37032967032967,61.37554945054944,181.6,86.7,68.25,296.0,5.656043956043956,19.089835164835165
Bishop,2015,1,70.24450549450549,50.80769230769231,60.63214285714286,190.5,141.3,35.839999999999996,453.0,5.572252747252747,18.598626373626374
Bishop,2016,1,69.41232876712328,49.51260273972602,59.559452054794534,250.5,149.3,73.78,407.0,5.56082191780822,19.226575342465754
Bishop,2017,1,69.08131868131868,50.60549450549451,59.87307692307693,517.2,277.90000000000003,169.96,584.0,5.46401098901099,19.1217032967033
Bishop,2018,1,70.43461538461537,50.50741758241758,60.649175824175835,225.60000000000002,156.20000000000002,50.96000000000001,432.0,5.554120879120879,18.522252747252747
Blue Lake,2014,1,60.05521978021978,49.636538461538464,54.592307692307685,1357.7,1356.6,0.77,1509.0,9.685714285714287,21.40824175824176
Blue Lake,2015,1,59.78708791208791,49.30357142857143,54.32115384615385,1110.4,1083.2,19.040000000000003,1155.0,9.830494505494507,21.401923076923076
Blue Lake,2016,3,59.05260273972603,48.924383561643836,53.78082191780822,1706.9999999999995,1703.1999999999998,2.66,1662.0,10.331780821917809,23.22849315068493
Blue Lake,2017,3,58.51675824175824,48.04505494505495,53.07912087912088,1774.1999999999998,1703.2,49.7,1852.0,10.171703296703297,22.606593406593404
Blue Lake,2018,1,58.323901098901096,47.716483516483514,52.71675824175824,1129.4,1065.2,45.010000000000005,1223.0,9.909615384615384,21.68901098901099
Blythe,2014,0,89.32774725274724,64.38186813186813,77.6217032967033,67.6,67.6,0.0,126.0,10.228846153846154,20.22087912087912
Blythe,2015,0,88.2945054945055,63.6510989010989,76.83159340659341,87.2,87.2,0.0,150.0,10.372802197802198,20.447527472527472
Blythe,2016,0,88.96849315068494,64.06493150684932,77.43698630136986,69.79999999999998,69.79999999999998,0.0,135.0,10.892876712328768,21.22821917808219
Blythe,2017,0,89.54478021978022,64.3543956043956,77.7368131868132,124.1,124.1,0.0,161.0,10.818406593406593,20.89368131868132
Blythe,2018,1,88.9815934065934,63.877747252747255,77.26043956043956,63.3,63.3,0.0,122.0,10.51401098901099,20.643406593406596
Bradbury,2014,1,79.33736263736263,55.08571428571429,66.36428571428571,260.1,259.6,0.35,298.0,7.6291208791208796,20.45659340659341
Bradbury,2015,1,78.57252747252748,54.51456043956044,65.78736263736263,147.2,147.2,0.0,313.0,7.564285714285713,19.75824175824176
Bradbury,2016,1,77.76383561643837,54.097808219178084,65.00821917808219,278.2,278.2,0.0,392.0,7.635616438356164,19.983835616438355
Bradbury,2017,1,78.21895604395604,55.143406593406596,65.81978021978023,310.40000000000003,310.40000000000003,0.0,438.0,7.632967032967033,19.752197802197802
Bradbury,2018,1,77.79752747252748,54.65714285714285,65.19340659340659,266.0,266.0,0.0,353.0,7.557142857142858,19.661263736263734
Brawley,2014,0,91.12087912087912,63.77884615384615,77.49670329670329,50.1,50.1,0.0,80.0,8.575274725274726,18.92445054945055
Brawley,2015,1,89.95412087912088,63.3489010989011,76.75686813186813,63.0,63.0,0.0,99.0,8.40576923076923,18.573626373626375
Brawley,2016,0,90.87917808219179,63.10109589041096,77.22931506849314,65.6,65.6,0.0,96.0,8.855890410958905,19.257808219178077
Brawley,2017,1,91.5175824175824,63.9403846153846,77.78681318681319,62.599999999999994,62.599999999999994,0.0,95.0,8.850824175824176,19.168956043956044
Brawley,2018,0,90.85631868131867,63.3706043956044,77.26675824175824,43.9,43.9,0.0,91.0,8.732142857142858,19.0478021978022
Brea,2014,1,78.65686813186814,55.78104395604395,66.14725274725275,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
Brea,2015,1,77.71813186813188,55.17857142857143,65.514010989011,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
Brea,2016,1,76.91616438356165,54.88082191780822,64.84493150684932,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
Brea,2017,1,77.40494505494506,55.6293956043956,65.44725274725275,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
Brea,2018,1,77.00384615384615,55.41593406593407,65.00164835164834,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
Brentwood,2014,1,78.50027472527472,56.093956043956034,66.46565934065934,255.79999999999995,255.79999999999995,0.0,255.0,9.058516483516485,20.128571428571426
Brentwood,2015,1,78.13983516483516,56.14725274725274,66.42829670329671,110.8,110.8,0.0,236.0,9.129395604395604,19.838461538461537
Brentwood,2016,1,77.20630136986301,55.50547945205479,65.45534246575342,250.3,250.3,0.0,278.0,9.392328767123287,20.162739726027397
Brentwood,2017,1,77.7793956043956,56.36840659340659,66.21703296703296,274.0,274.0,0.0,350.0,9.187362637362638,19.713186813186812
Brentwood,2018,1,77.06016483516484,55.81263736263737,65.45824175824177,265.0,265.0,0.0,316.0,9.046703296703297,19.67664835164835
Brisbane,2014,3,62.36895604395604,53.3912087912088,57.56950549450549,660.7,660.7,0.0,706.0,12.032967032967033,21.63763736263736
Brisbane,2015,3,61.99972527472527,52.757417582417574,57.171428571428564,299.3,299.3,0.0,345.0,11.936263736263735,21.068956043956042
Brisbane,2016,3,61.09479452054795,52.30712328767123,56.49972602739725,730.9,730.9,0.0,839.0,12.910684931506848,22.61123287671233
Brisbane,2017,3,61.41813186813187,51.96565934065934,56.43626373626373,827.0000000000001,827.0000000000001,0.0,848.0,13.400549450549452,23.302472527472528
Brisbane,2018,3,60.87032967032967,51.55384615384615,55.95192307692308,482.7,482.7,0.0,610.0,12.921153846153846,22.140109890109887
Buellton,2014,1,65.66428571428573,55.527472527472526,60.06043956043956,251.3,251.3,0.0,311.0,12.71346153846154,22.451373626373623
Buellton,2015,1,65.81868131868131,55.843956043956034,60.41813186813187,117.79999999999998,117.79999999999998,0.0,239.0,12.474450549450552,21.884615384615387
Buellton,2016,3,64.14575342465754,54.55506849315068,58.929863013698636,364.4,364.4,0.0,414.0,12.885479452054797,22.6
Buellton,2017,3,64.2162087912088,54.610989010989016,59.02225274725274,454.70000000000005,454.70000000000005,0.0,557.0,13.019780219780221,22.448351648351647
Buellton,2018,3,63.918406593406594,54.439010989010995,58.793406593406594,324.1,324.1,0.0,396.0,12.915934065934065,22.340384615384615
Buena Park,2014,2,79.00934065934067,56.35906593406594,66.62994505494507,227.10000000000002,227.10000000000002,0.0,268.0,9.34065934065934,19.432692307692307
Buena Park,2015,1,78.27307692307693,55.79450549450551,66.12692307692308,147.1,147.1,0.0,309.0,9.361813186813187,19.228571428571428
Buena Park,2016,3,77.32164383561644,55.47780821917809,65.36219178082192,229.3,229.3,0.0,353.0,9.493698630136986,19.26684931506849
Buena Park,2017,3,77.73846153846155,56.18653846153847,65.89917582417583,257.1,257.1,0.0,394.0,9.384065934065935,19.037362637362637
Buena Park,2018,3,77.31840659340659,55.97719780219781,65.4728021978022,239.5,239.5,0.0,334.0,9.33434065934066,18.953021978021976
Burbank,2014,1,79.1206043956044,54.629945054945054,65.9521978021978,255.79999999999995,255.79999999999995,0.0,255.0,9.058516483516485,20.128571428571426
Burbank,2015,1,78.52637362637363,54.31593406593407,65.59285714285714,110.8,110.8,0.0,236.0,9.129395604395604,19.838461538461537
Burbank,2016,1,77.69342465753425,53.79041095890411,64.74739726027398,250.3,250.3,0.0,278.0,9.392328767123287,20.162739726027397
Burbank,2017,1,78.1381868131868,54.81510989010988,65.54010989010989,274.0,274.0,0.0,350.0,9.187362637362638,19.713186813186812
Burbank,2018,1,77.60329670329669,54.33818681318681,64.8543956043956,265.0,265.0,0.0,316.0,9.046703296703297,19.67664835164835
Burlingame,2014,3,66.77884615384616,53.575824175824174,59.23351648351648,504.29999999999995,504.29999999999995,0.0,637.0,7.904395604395604,21.122252747252748
Burlingame,2015,3,66.24313186813187,53.32005494505494,58.870879120879124,282.20000000000005,282.20000000000005,0.0,354.0,7.713186813186813,20.365109890109892
Burlingame,2016,3,64.67808219178082,52.65589041095891,57.901095890410964,583.9,583.9,0.0,689.0,8.27095890410959,21.4827397260274
Burlingame,2017,3,65.51208791208792,52.47884615384615,58.053021978021974,726.8,726.8,0.0,820.0,8.643131868131867,22.236538461538462
Burlingame,2018,3,64.95412087912088,52.104945054945055,57.57252747252747,414.7,414.7,0.0,572.0,8.118131868131869,20.70357142857143
Calabasas,2014,1,74.24972527472528,54.34285714285715,63.55164835164836,302.7,302.7,0.0,291.0,7.632967032967034,22.063736263736264
Calabasas,2015,1,74.12719780219781,54.50851648351649,63.63818681318682,130.10000000000002,130.10000000000002,0.0,258.0,7.525824175824176,21.642307692307696
Calabasas,2016,2,73.1117808219178,53.863013698630134,62.66164383561644,292.5,292.5,0.0,337.0,7.699178082191781,21.907397260273974
Calabasas,2017,1,73.38516483516483,54.47637362637363,63.174175824175826,332.40000000000003,332.40000000000003,0.0,429.0,7.471153846153846,21.439835164835166
Calabasas,2018,1,72.91510989010989,54.07527472527473,62.61895604395604,289.40000000000003,289.40000000000003,0.0,334.0,7.462087912087913,21.292857142857144
Calexico,2014,0,90.4412087912088,63.5162087912088,77.44642857142857,65.3,65.3,0.0,76.0,8.681593406593406,18.923626373626377
Calexico,2015,0,89.36428571428571,63.475549450549444,76.82582417582417,58.4,58.4,0.0,102.0,8.499175824175824,18.66868131868132
Calexico,2016,0,90.17534246575343,63.29068493150685,77.23205479452055,59.99999999999999,59.99999999999999,0.0,83.0,8.967397260273973,19.384931506849313
Calexico,2017,0,90.8010989010989,63.87664835164835,77.77445054945055,63.30000000000001,63.30000000000001,0.0,109.0,8.871153846153845,19.04615384615385
Calexico,2018,0,90.07225274725276,63.46346153846154,77.21071428571429,54.00000000000001,54.00000000000001,0.0,83.0,8.803846153846155,18.881043956043957
California City,2014,0,78.48626373626372,51.71978021978022,65.60384615384615,95.60000000000001,95.60000000000001,0.0,122.0,13.167857142857144,23.36675824175824
California City,2015,1,77.13269230769231,51.13818681318681,64.57005494505495,80.69999999999999,80.69999999999999,0.07,132.0,12.82554945054945,22.588736263736262
California City,2016,0,77.2158904109589,51.172602739726024,64.56191780821918,104.8,104.8,0.0,168.0,13.653972602739726,23.85972602739726
California City,2017,0,77.62692307692309,52.31071428571428,65.22554945054945,141.0,140.9,0.07,199.0,13.96675824175824,23.916208791208792
California City,2018,0,77.87994505494505,51.899450549450556,65.22884615384615,106.19999999999999,106.19999999999999,0.0,169.0,13.694505494505496,23.346428571428568
Calimesa,2014,1,77.2489010989011,53.84065934065934,65.07994505494506,299.5,296.8,1.8900000000000001,419.0,7.416483516483516,21.94093406593407
Calimesa,2015,1,76.01840659340658,52.92087912087912,64.00357142857143,261.9,260.7,0.9099999999999999,587.0,7.261538461538461,21.331043956043956
Calimesa,2016,1,75.73287671232876,52.989041095890414,63.879726027397254,384.5,377.20000000000005,5.11,553.0,7.503835616438355,22.105205479452056
Calimesa,2017,1,76.32115384615383,53.66043956043956,64.64972527472527,320.6000000000001,312.8,5.53,503.0,7.334890109890109,21.44945054945055
Calimesa,2018,1,76.23846153846152,53.745879120879124,64.39752747252747,247.9,245.70000000000002,1.6099999999999999,489.0,7.4799450549450555,21.509340659340662
Calipatria,2014,0,90.38159340659341,65.40329670329672,77.87554945054944,35.1,35.1,0.0,76.0,8.014560439560439,17.090934065934068
Calipatria,2015,0,89.27335164835165,64.68928571428572,77.09368131868132,48.300000000000004,48.300000000000004,0.0,87.0,7.989285714285716,17.01730769230769
Calipatria,2016,0,90.13780821917808,64.54054794520549,77.57917808219179,80.39999999999999,80.39999999999999,0.0,103.0,8.33123287671233,17.53123287671233
Calipatria,2017,0,90.72225274725272,65.39587912087913,78.1087912087912,53.5,53.5,0.0,94.0,8.289285714285715,17.25686813186813
Calipatria,2018,0,90.14148351648352,64.78653846153846,77.58736263736263,38.199999999999996,38.199999999999996,0.0,82.0,8.38021978021978,17.423351648351648
Calistoga,2014,1,73.60219780219781,50.699725274725274,61.080769230769235,606.0,606.0,0.0,644.0,8.337637362637363,21.421703296703296
Calistoga,2015,1,73.48131868131867,50.12362637362637,60.75027472527472,283.1,283.1,0.0,329.0,8.288461538461538,20.587362637362634
Calistoga,2016,1,71.68602739726028,49.82109589041096,59.857534246575355,667.5,667.5,0.0,753.0,8.427945205479451,21.473698630136987
Calistoga,2017,1,73.40796703296704,50.10357142857142,60.768956043956045,777.0,777.0,0.0,758.0,8.777197802197803,22.182967032967035
Calistoga,2018,1,73.39697802197803,49.64478021978021,60.39368131868132,413.6,413.6,0.0,513.0,8.406043956043957,21.368131868131872
Camarillo,2014,1,72.69450549450549,56.729120879120885,64.33626373626375,284.90000000000003,284.90000000000003,0.0,280.0,8.876648351648353,19.446978021978023
Camarillo,2015,1,72.80082417582418,56.89505494505495,64.4489010989011,110.30000000000001,110.30000000000001,0.0,221.0,8.786813186813186,19.371703296703295
Camarillo,2016,2,71.39150684931508,56.17780821917809,63.293424657534246,298.80000000000007,298.80000000000007,0.0,340.0,9.217260273972602,19.642739726027397
Camarillo,2017,1,71.81208791208792,56.697252747252755,63.76923076923077,395.79999999999995,395.79999999999995,0.0,443.0,8.854395604395604,19.23489010989011
Camarillo,2018,2,71.45576923076923,56.16401098901099,63.293956043956044,302.80000000000007,302.80000000000007,0.0,318.0,8.725824175824176,19.05054945054945
Campbell,2014,3,73.41346153846153,53.25302197802198,62.025549450549455,627.2,627.2,0.0,702.0,11.39532967032967,17.689835164835163
Campbell,2015,1,72.2412087912088,52.52554945054944,61.17994505494506,320.50000000000006,320.50000000000006,0.0,344.0,11.498626373626374,17.44478021978022
Campbell,2016,3,70.38602739726028,51.83808219178083,60.0386301369863,843.3,843.3,0.0,822.0,11.959452054794523,17.986301369863014
Campbell,2017,1,71.8793956043956,52.119505494505496,60.903296703296704,1010.8,1010.8,0.0,856.0,12.46510989010989,18.711263736263735
Campbell,2018,3,71.45851648351649,51.45549450549449,60.2260989010989,536.8,536.8,0.0,621.0,12.060164835164837,17.6793956043956
Canyon Lake,2014,1,79.04917582417583,54.65137362637362,66.00329670329671,334.0,333.20000000000005,0.56,419.0,7.415934065934065,18.584065934065936
Canyon Lake,2015,1,77.52527472527473,53.744230769230775,64.86373626373627,291.6,291.6,0.0,597.0,7.335989010989011,18.068131868131868
